Time,Latitude,Longitude,AccelX(m/s^2),AccelY(m/s^2),AccelZ(m/s^2),Abs_Altitude(m),mode
8852256,38.2612233,140.8485612,0.15,-0.47,10.05,83.09,0
8852442,38.2612233,140.8485612,0.13,-0.51,10.09,82.33,0
8852567,38.2612233,140.8485612,0.13,-0.47,10.07,82.92,0
8852709,38.2612233,140.8485612,0.13,-0.47,10.09,83.51,0
8852860,38.2612233,140.8485612,0.15,-0.47,10.09,82.75,0
8852985,38.2612233,140.8485612,0.11,-0.44,10.07,83,0
8853123,38.2612233,140.8485612,0.13,-0.45,10.05,83,0
8853274,38.2612233,140.8485612,0.15,-0.45,10.07,83.59,0
8853460,38.2612233,140.8485612,0.13,-0.47,10.07,82.92,0
8853585,38.2612233,140.8485612,0.15,-0.45,10.05,83.17,0
8853727,38.2612233,140.8485612,0.15,-0.45,10.07,83.09,0
8853878,38.2612233,140.8485612,0.11,-0.47,10.05,82.92,0
8854003,38.2612233,140.8485612,0.15,-0.49,10.07,83.17,0
8854141,38.2612233,140.8485612,0.13,-0.49,10.03,82.75,0
8854292,38.2612233,140.8485612,0.13,-0.49,10.09,82.5,0
8854476,38.2612233,140.8485612,0.13,-0.47,10.07,82.92,0
8854602,38.2612233,140.8485612,0.13,-0.47,10.09,82.92,0
8854745,38.2612233,140.8485612,0.15,-0.44,10.05,82.67,0
8854896,38.2612233,140.8485612,0.11,-0.47,10.09,83.17,0
8855021,38.2612233,140.8485612,0.15,-0.47,10.05,83.09,0
8855159,38.2612233,140.8485612,0.13,-0.47,10.05,83.09,0
8855310,38.2612233,140.8485612,0.13,-0.49,10.07,82.75,0
8855496,38.2612233,140.8485612,0.11,-0.47,10.07,82.67,0
8855623,38.2612233,140.8485612,0.09,-0.49,10.07,82.75,0
8855763,38.2612233,140.8485612,0.11,-0.47,10.07,82.5,0
8855914,38.2612233,140.8485612,0.13,-0.49,10.07,82.58,0
8856039,38.2612233,140.8485612,0.15,-0.49,10.07,83,0
8856177,38.2612233,140.8485612,0.13,-0.51,10.09,82.75,0
8856328,38.2612233,140.8485612,0.11,-0.51,10.11,82.58,0
8856515,38.2612233,140.8485612,0.11,-0.45,10.03,83,0
8856640,38.2612233,140.8485612,0.13,-0.47,10.07,82.75,0
8856781,38.2612233,140.8485612,0.11,-0.45,10.05,83.09,0
8856932,38.2612233,140.8485612,0.13,-0.49,10.05,82.58,0
8857057,38.2612233,140.8485612,0.13,-0.49,10.07,82.5,0
8857196,38.2612233,140.8485612,0.11,-0.47,10.05,83,0
8857347,38.2612233,140.8485612,0.13,-0.47,10.05,82.58,0
8857533,38.2612233,140.8485612,0.13,-0.45,10.07,82.75,0
8857659,38.2612233,140.8485612,0.13,-0.45,10.09,83.51,0
8857800,38.2612233,140.8485612,0.13,-0.45,10.05,82.92,0
8857951,38.2612233,140.8485612,0.13,-0.45,10.07,82.92,0
8858076,38.2612233,140.8485612,0.11,-0.49,10.05,82.75,0
8858213,38.2612233,140.8485612,0.15,-0.45,10.09,82.58,0
8858364,38.2612233,140.8485612,0.13,-0.47,10.07,82.75,0
8858550,38.2612233,140.8485612,0.13,-0.47,10.09,82.58,0
8858676,38.2612233,140.8485612,0.13,-0.47,10.05,82.84,0
8858817,38.2612233,140.8485612,0.11,-0.47,10.03,82.58,0
8858968,38.2612233,140.8485612,0.15,-0.47,10.11,82.92,0
8859093,38.2612233,140.8485612,0.13,-0.47,10.09,82.67,0
8859232,38.2612233,140.8485612,0.13,-0.49,10.05,82.5,0
8859383,38.2612233,140.8485612,0.11,-0.45,10.07,83.09,0
8859572,38.2612233,140.8485612,0.13,-0.47,10.07,82.84,0
8859697,38.2612233,140.8485612,0.11,-0.49,10.07,82.42,0
8859836,38.2612233,140.8485612,0.11,-0.49,10.09,82.58,0
8859961,38.2612233,140.8485612,0.09,-0.47,10.11,82.67,0
8860099,38.2612233,140.8485612,0.13,-0.47,10.03,82.75,0
8860250,38.2612233,140.8485612,0.15,-0.45,10.07,82.92,0
8860401,38.2612233,140.8485612,0.13,-0.47,10.05,83.17,0
8860587,38.2612233,140.8485612,0.13,-0.47,10.07,82.75,0
8860712,38.2612233,140.8485612,0.11,-0.45,10.07,82.5,0
8860854,38.2612233,140.8485612,0.09,-0.49,10.07,82.92,0
8860979,38.2612233,140.8485612,0.11,-0.49,10.05,83.17,0
8861117,38.2612233,140.8485612,0.15,-0.47,10.09,83.59,0
8861268,38.2612233,140.8485612,0.13,-0.45,10.05,82.92,0
8861419,38.2612233,140.8485612,0.13,-0.49,10.05,83.84,0
8861605,38.2612233,140.8485612,0.13,-0.47,10.05,83.76,0
8861731,38.2612233,140.8485612,0.15,-0.47,10.05,83.59,0
8861872,38.2612233,140.8485612,0.11,-0.47,10.03,82.84,0
8861997,38.2612233,140.8485612,0.17,-0.49,10.07,83.51,0
8862134,38.2612233,140.8485612,0.11,-0.49,10.05,83.68,0
8862285,38.2612233,140.8485612,0.13,-0.45,10.05,82.92,0
8862436,38.2612233,140.8485612,0.11,-0.47,10.07,82.75,0
8862622,38.2612233,140.8485612,0.15,-0.47,10.05,82.75,0
8862747,38.2612233,140.8485612,0.13,-0.45,10.03,83,0
8862889,38.2612233,140.8485612,0.11,-0.47,10.07,83,0
8863014,38.2612233,140.8485612,0.11,-0.49,10.07,83.17,0
8863152,38.2612233,140.8485612,0.13,-0.49,10.11,83.17,0
8863303,38.2612233,140.8485612,0.13,-0.45,10.07,83,0
8863454,38.2612233,140.8485612,0.11,-0.47,10.09,82.92,0
8863640,38.2612233,140.8485612,0.15,-0.45,10.09,83,0
8863765,38.2612233,140.8485612,0.13,-0.49,10.07,83.09,0
8863907,38.2612233,140.8485612,0.13,-0.45,10.11,82.92,0
8864032,38.2612233,140.8485612,0.11,-0.49,10.11,83.51,0
8864170,38.2612233,140.8485612,0.13,-0.47,10.07,82.42,0
8864321,38.2612233,140.8485612,0.15,-0.47,10.09,82.92,0
8864472,38.2612233,140.8485612,0.13,-0.49,10.05,83.09,0
8864658,38.2612233,140.8485612,0.13,-0.49,10.07,83,0
8864786,38.2612233,140.8485612,0.15,-0.45,10.09,82.75,0
8864925,38.2612233,140.8485612,0.13,-0.45,10.05,82.84,0
8865050,38.2612233,140.8485612,0.13,-0.47,10.07,82.84,0
8865188,38.2612233,140.8485612,0.13,-0.45,10.07,82.92,0
8865339,38.2612233,140.8485612,0.11,-0.47,10.05,83.17,0
8865490,38.2612233,140.8485612,0.09,-0.49,10.09,82.92,0
8865676,38.2612233,140.8485612,0.13,-0.45,10.05,83.17,0
8865801,38.2612233,140.8485612,0.11,-0.47,10.07,83.17,0
8865943,38.2612233,140.8485612,0.13,-0.45,10.05,83,0
8866070,38.2612233,140.8485612,0.11,-0.47,10.07,82.75,0
8866206,38.2612233,140.8485612,0.15,-0.45,10.09,82.75,0
8866357,38.2612233,140.8485612,0.11,-0.47,10.07,83,0
8866508,38.2612233,140.8485612,0.11,-0.44,10.07,83,0
8866694,38.2612233,140.8485612,0.11,-0.47,10.07,83.17,0
8866820,38.2612233,140.8485612,0.13,-0.45,10.11,82.75,0
8866961,38.2612233,140.8485612,0.15,-0.45,10.07,83.17,0
8867086,38.2612233,140.8485612,0.11,-0.47,10.05,83,0
8867224,38.2612233,140.8485612,0.13,-0.45,10.03,82.75,0
8867375,38.2612233,140.8485612,0.15,-0.47,10.09,82.92,0
8867526,38.2612233,140.8485612,0.13,-0.49,10.05,83.51,0
8867712,38.2612233,140.8485612,0.13,-0.49,10.05,82.92,0
8867837,38.2612233,140.8485612,0.15,-0.47,10.09,82.84,0
8867979,38.2612233,140.8485612,0.13,-0.49,10.05,82.92,0
8868105,38.2612233,140.8485612,0.13,-0.45,10.05,82.75,0
8868242,38.2612233,140.8485612,0.11,-0.49,10.11,82.75,0
8868393,38.2612233,140.8485612,0.13,-0.49,10.07,82.75,0
8868544,38.2612233,140.8485612,0.11,-0.47,10.11,83.09,0
8868733,38.2612233,140.8485612,0.15,-0.49,10.11,83.17,0
8868858,38.2612233,140.8485612,0.13,-0.44,10.07,83.17,0
8868983,38.2612233,140.8485612,0.11,-0.47,10.07,83,0
8869109,38.2612233,140.8485612,0.13,-0.47,10.07,82.92,0
8869260,38.2612233,140.8485612,0.11,-0.45,10.07,82.92,0
8869411,38.2612233,140.8485612,0.13,-0.47,10.05,83.17,0
8869562,38.2612233,140.8485612,0.13,-0.45,10.09,82.75,0
8869748,38.2612233,140.8485612,0.11,-0.47,10.07,83,0
8869874,38.2612233,140.8485612,0.13,-0.47,10.07,83.51,0
8870001,38.2612233,140.8485612,0.13,-0.47,10.09,82.92,0
8870127,38.2612233,140.8485612,0.13,-0.49,10.07,82.84,0
8870278,38.2612233,140.8485612,0.13,-0.47,10.05,83,0
8870429,38.2612233,140.8485612,0.09,-0.49,10.03,83,0
8870580,38.2612233,140.8485612,0.13,-0.45,10.07,83.09,0
8870767,38.2612233,140.8485612,0.11,-0.49,10.05,83,0
8870892,38.2612233,140.8485612,0.11,-0.51,10.07,83.09,0
8871018,38.2612233,140.8485612,0.11,-0.45,10.09,83.09,0
8871145,38.2612233,140.8485612,0.11,-0.49,10.05,83,0
8871296,38.2612233,140.8485612,0.09,-0.49,10.07,83.17,0
8871447,38.2612233,140.8485612,0.13,-0.47,10.07,83,0
8871598,38.2612233,140.8485612,0.11,-0.45,10.05,83,0
8871784,38.2612233,140.8485612,0.13,-0.47,10.09,83.59,0
8871910,38.2612233,140.8485612,0.13,-0.45,10.03,82.84,0
8872036,38.2612233,140.8485612,0.11,-0.47,10.09,83,0
8872163,38.2612233,140.8485612,0.11,-0.49,10.07,83.09,0
8872314,38.2612233,140.8485612,0.13,-0.45,10.07,82.75,0
8872465,38.2612233,140.8485612,0.15,-0.47,10.07,82.33,0
8872616,38.2612233,140.8485612,0.13,-0.49,10.03,82.5,0
8872802,38.2612233,140.8485612,0.13,-0.45,10.07,82.58,0
8872928,38.2612233,140.8485612,0.11,-0.47,10.05,82.75,0
8873053,38.2612233,140.8485612,0.15,-0.49,10.07,83,0
8873181,38.2612233,140.8485612,0.11,-0.49,10.05,82.67,0
8873332,38.2612233,140.8485612,0.15,-0.49,10.03,82.75,0
8873483,38.2612233,140.8485612,0.11,-0.47,10.03,82.67,0
8873634,38.2612233,140.8485612,0.11,-0.49,10.07,83,0
8873821,38.2612233,140.8485612,0.13,-0.47,10.07,82.92,0
8873948,38.2612233,140.8485612,0.11,-0.47,10.07,82.84,0
8874073,38.2612233,140.8485612,0.11,-0.45,10.07,82.92,0
8874199,38.2612233,140.8485612,0.13,-0.47,10.07,83.09,0
8874350,38.2612233,140.8485612,0.15,-0.49,10.09,83.17,0
8874501,38.2612233,140.8485612,0.13,-0.47,10.09,83.09,0
8874652,38.2612233,140.8485612,0.13,-0.47,10.07,83.09,0
8874838,38.2612233,140.8485612,0.11,-0.47,10.07,82.67,0
8874963,38.2612233,140.8485612,0.13,-0.49,10.05,82.92,0
8875089,38.2612233,140.8485612,0.13,-0.47,10.07,82.84,0
8875217,38.2612233,140.8485612,0.13,-0.47,10.07,83.09,0
8875368,38.2612233,140.8485612,0.13,-0.47,10.05,82.75,0
8875519,38.2612233,140.8485612,0.13,-0.49,10.05,82.67,0
8875670,38.2612233,140.8485612,0.15,-0.49,10.09,82.58,0
8875856,38.2612233,140.8485612,0.15,-0.47,10.09,83,0
8875981,38.2612233,140.8485612,0.13,-0.45,10.05,83.17,0
8876107,38.2612233,140.8485612,0.13,-0.44,10.05,83.51,0
8876235,38.2612233,140.8485612,0.13,-0.45,10.05,83,0
8876386,38.2612233,140.8485612,0.15,-0.49,10.07,82.67,0
8876537,38.2612233,140.8485612,0.13,-0.47,10.07,83.09,0
8876688,38.2612233,140.8485612,0.13,-0.47,10.07,82.92,0
8876874,38.2612233,140.8485612,0.11,-0.45,10.05,83.09,0
8877000,38.2612233,140.8485612,0.13,-0.47,10.07,82.75,0
8877126,38.2612233,140.8485612,0.13,-0.49,10.03,82.58,0
8877252,38.2612233,140.8485612,0.13,-0.49,10.07,83,0
8877403,38.2612233,140.8485612,0.13,-0.49,10.07,83.09,0
8877554,38.2612233,140.8485612,0.13,-0.47,10.09,82.92,0
8877705,38.2612233,140.8485612,0.15,-0.45,10.09,82.75,0
8877893,38.2612233,140.8485612,0.13,-0.45,10.09,82.92,0
8878019,38.2612233,140.8485612,0.11,-0.49,10.07,82.75,0
8878145,38.2612233,140.8485612,0.13,-0.47,10.09,82.92,0
8878271,38.2612233,140.8485612,0.09,-0.47,10.07,82.92,0
8878421,38.2612233,140.8485612,0.13,-0.47,10.09,82.75,0
8878572,38.2612233,140.8485612,0.13,-0.49,10.07,83,0
8878723,38.2612233,140.8485612,0.11,-0.47,10.07,82.92,0
8878909,38.2612233,140.8485612,0.11,-0.45,10.07,82.75,0
8879034,38.2612233,140.8485612,0.15,-0.49,10.07,82.92,0
8879161,38.2612233,140.8485612,0.15,-0.51,10.05,83.17,0
8879288,38.2612233,140.8485612,0.13,-0.45,10.11,82.92,0
8879439,38.2612233,140.8485612,0.15,-0.45,10.09,82.67,0
8879590,38.2612233,140.8485612,0.15,-0.49,10.09,83,0
8879741,38.2612233,140.8485612,0.13,-0.47,10.07,82.92,0
8879926,38.2612233,140.8485612,0.15,-0.47,10.09,82.84,0
8880052,38.2612233,140.8485612,0.15,-0.45,10.07,82.84,0
8880178,38.2612233,140.8485612,0.13,-0.49,10.07,83.09,0
8880306,38.2612233,140.8485612,0.13,-0.49,10.07,82.84,0
8880457,38.2612233,140.8485612,0.11,-0.45,10.07,82.92,0
8880608,38.2612233,140.8485612,0.11,-0.49,10.11,83,0
8880759,38.2612233,140.8485612,0.13,-0.47,10.09,82.84,0
8880944,38.2612233,140.8485612,0.17,-0.44,10.07,83.17,0
8881069,38.2612233,140.8485612,0.15,-0.44,10.07,82.92,0
8881202,38.2612233,140.8485612,0.13,-0.45,10.05,83.09,0
8881327,38.2612233,140.8485612,0.13,-0.47,10.07,82.92,0
8881476,38.2612233,140.8485612,0.13,-0.47,10.07,82.92,0
8881627,38.2612233,140.8485612,0.15,-0.47,10.09,82.92,0
8881778,38.2612233,140.8485612,0.13,-0.49,10.05,82.84,0
8881965,38.2612233,140.8485612,0.13,-0.49,10.05,83.76,0
8882090,38.2612233,140.8485612,0.15,-0.45,10.07,83.17,0
8882216,38.2612233,140.8485612,0.13,-0.49,10.03,83.59,0
8882343,38.2612233,140.8485612,0.11,-0.47,10.09,83.17,0
8882494,38.2612233,140.8485612,0.13,-0.47,10.05,83.51,0
8882645,38.2612233,140.8485612,0.13,-0.49,10.05,83.51,0
8882796,38.2612233,140.8485612,0.13,-0.45,10.09,83.59,0
8882983,38.2612233,140.8485612,0.11,-0.51,10.11,83,0
8883110,38.2612233,140.8485612,0.13,-0.47,10.07,83.68,0
8883235,38.2612233,140.8485612,0.13,-0.47,10.05,83,0
8883361,38.2612233,140.8485612,0.11,-0.45,10.09,83.68,0
8883512,38.2612233,140.8485612,0.13,-0.51,10.03,83.68,0
8883663,38.2612233,140.8485612,0.13,-0.47,10.07,83.68,0
8883814,38.2612233,140.8485612,0.13,-0.47,10.07,83,0
8884000,38.2612233,140.8485612,0.13,-0.47,10.09,83,0
8884126,38.2612233,140.8485612,0.11,-0.47,10.07,83.59,0
8884251,38.2612233,140.8485612,0.13,-0.45,10.07,83.17,0
8884379,38.2612233,140.8485612,0.09,-0.47,10.05,83.17,0
8884530,38.2612233,140.8485612,0.11,-0.47,10.05,83.84,0
8884681,38.2612233,140.8485612,0.11,-0.45,10.05,83.09,0
8884832,38.2612233,140.8485612,0.11,-0.49,10.09,83,0
8885019,38.2612233,140.8485612,0.13,-0.45,10.09,83.17,0
8885144,38.2612233,140.8485612,0.15,-0.47,10.03,83.09,0
8885270,38.2612233,140.8485612,0.11,-0.47,10.05,83.17,0
8885397,38.2612233,140.8485612,0.13,-0.49,10.07,83.09,0
8885548,38.2612233,140.8485612,0.13,-0.49,10.07,83.17,0
8885699,38.2612233,140.8485612,0.15,-0.47,10.11,83.93,0
8885850,38.2612233,140.8485612,0.15,-0.47,10.07,83.76,0
8886037,38.2612233,140.8485612,0.11,-0.47,10.09,82.84,0
8886162,38.2612233,140.8485612,0.13,-0.47,10.09,82.84,0
8886288,38.2612233,140.8485612,0.15,-0.49,10.05,82.92,0
8886415,38.2612233,140.8485612,0.13,-0.47,10.03,82.92,0
8886566,38.2612233,140.8485612,0.15,-0.45,10.05,83,0
8886717,38.2612233,140.8485612,0.11,-0.49,10.07,82.75,0
8886868,38.2612233,140.8485612,0.13,-0.45,10.05,83.17,0
8887056,38.2612233,140.8485612,0.13,-0.47,10.03,82.92,0
8887181,38.2612233,140.8485612,0.11,-0.49,10.05,83.59,0
8887307,38.2612233,140.8485612,0.11,-0.47,10.03,83.17,0
8887433,38.2612233,140.8485612,0.11,-0.47,10.07,83.09,0
8887584,38.2612233,140.8485612,0.13,-0.45,10.07,82.84,0
8887735,38.2612233,140.8485612,0.11,-0.47,10.09,82.58,0
8887886,38.2612233,140.8485612,0.13,-0.47,10.07,83.68,0
8888072,38.2612233,140.8485612,0.15,-0.47,10.09,83.59,0
8888198,38.2612233,140.8485612,0.11,-0.47,10.09,82.58,0
8888325,38.2612233,140.8485612,0.13,-0.47,10.05,83,0
8888451,38.2612233,140.8485612,0.11,-0.47,10.09,83.17,0
8888601,38.2612233,140.8485612,0.13,-0.47,10.07,82.75,0
8888752,38.2612233,140.8485612,0.13,-0.49,10.05,83.17,0
8888903,38.2612233,140.8485612,0.13,-0.51,10.03,83.68,0
8889090,38.2612233,140.8485612,0.13,-0.47,10.11,82.58,0
8889215,38.2612233,140.8485612,0.13,-0.47,10.05,83.68,0
8889340,38.2612233,140.8485612,0.15,-0.47,10.09,83.68,0
8889468,38.2612233,140.8485612,0.13,-0.47,10.03,83.09,0
8889619,38.2612233,140.8485612,0.13,-0.47,10.02,83.51,0
8889770,38.2612233,140.8485612,0.13,-0.45,10.07,83.51,0
8889921,38.2612233,140.8485612,0.13,-0.51,10.09,82.84,0
8890107,38.2612233,140.8485612,0.13,-0.47,10.07,82.92,0
8890233,38.2612233,140.8485612,0.13,-0.49,10.09,83,0
8890359,38.2612233,140.8485612,0.13,-0.47,10.05,83.09,0
8890486,38.2612233,140.8485612,0.13,-0.47,10.09,83.09,0
8890637,38.2612233,140.8485612,0.13,-0.47,10.07,83.17,0
8890788,38.2612233,140.8485612,0.11,-0.47,10.03,82.92,0
8890939,38.2612233,140.8485612,0.15,-0.47,10.07,83.17,0
8891125,38.2612233,140.8485612,0.11,-0.47,10.05,83.68,0
8891251,38.2612233,140.8485612,0.11,-0.45,10.11,83.76,0
8891377,38.2612233,140.8485612,0.13,-0.47,10.09,83.17,0
8891503,38.2612233,140.8485612,0.11,-0.47,10.05,83.17,0
8891654,38.2612233,140.8485612,0.13,-0.47,10.05,83.17,0
8891805,38.2612233,140.8485612,0.13,-0.44,10.03,83.59,0
8891956,38.2612233,140.8485612,0.13,-0.45,10.07,83.51,0
8892142,38.2612233,140.8485612,0.13,-0.47,10.07,83.59,0
8892269,38.2612233,140.8485612,0.15,-0.47,10.09,83.59,0
8892394,38.2612233,140.8485612,0.11,-0.47,10.07,82.75,0
8892521,38.2612233,140.8485612,0.15,-0.47,10.07,83.09,0
8892672,38.2612233,140.8485612,0.13,-0.47,10.05,83.17,0
8892823,38.2612233,140.8485612,0.15,-0.51,10.02,83.09,0
8892974,38.2612233,140.8485612,0.15,-0.47,10.05,83.09,0
8893160,38.2612233,140.8485612,0.11,-0.49,10.05,82.58,0
8893285,38.2612233,140.8485612,0.15,-0.45,10.07,82.67,0
8893411,38.2612233,140.8485612,0.13,-0.45,10.05,83.09,0
8893539,38.2612233,140.8485612,0.13,-0.49,10.03,83.09,0
8893690,38.2612233,140.8485612,0.15,-0.49,10.07,83,0
8893841,38.2612233,140.8485612,0.13,-0.47,10.09,82.84,0
8893966,38.2612233,140.8485612,0.13,-0.47,10.03,82.75,0
8894104,38.2612233,140.8485612,0.11,-0.47,10.07,82.84,0
8894291,38.2612233,140.8485612,0.11,-0.47,10.07,82.75,0
8894416,38.2612233,140.8485612,0.13,-0.47,10.05,82.75,0
8894557,38.2612233,140.8485612,0.13,-0.47,10.05,82.5,0
8894708,38.2612233,140.8485612,0.15,-0.45,10.05,82.58,0
8894859,38.2612233,140.8485612,0.13,-0.49,10.05,82.58,0
8894984,38.2612233,140.8485612,0.13,-0.47,10.09,82.67,0
8895121,38.2612233,140.8485612,0.13,-0.45,10.05,82.75,0
8895307,38.2612233,140.8485612,0.15,-0.45,10.07,82.75,0
8895432,38.2612233,140.8485612,0.13,-0.47,10.05,82.67,0
8895574,38.2612233,140.8485612,0.11,-0.49,10.07,82.67,0
8895725,38.2612233,140.8485612,0.13,-0.49,10.07,82.67,0
8895876,38.2612233,140.8485612,0.11,-0.45,10.05,82.75,0
8896002,38.2612233,140.8485612,0.11,-0.49,10.09,83,0
8896139,38.2612233,140.8485612,0.13,-0.47,10.09,82.92,0
8896325,38.2612233,140.8485612,0.13,-0.47,10.05,83,0
8896450,38.2612233,140.8485612,0.13,-0.47,10.05,83,0
8896592,38.2612233,140.8485612,0.11,-0.45,10.07,82.75,0
8896743,38.2612233,140.8485612,0.11,-0.47,10.09,82.16,0
8896894,38.2612233,140.8485612,0.13,-0.49,10.05,82.67,0
8897019,38.2612233,140.8485612,0.13,-0.47,10.07,82.75,0
8897157,38.2612233,140.8485612,0.11,-0.47,10.13,82.75,0
8897342,38.2612233,140.8485612,0.13,-0.47,10.11,82.5,0
8897470,38.2612233,140.8485612,0.11,-0.45,10.07,82.58,0
8897610,38.2612233,140.8485612,0.11,-0.47,10.03,82.84,0
8897761,38.2612233,140.8485612,0.15,-0.45,10.11,83.09,0
8897912,38.2612233,140.8485612,0.15,-0.49,10.07,82.84,0
8898037,38.2612233,140.8485612,0.11,-0.47,10.07,82.84,0
8898175,38.2612233,140.8485612,0.11,-0.47,10.05,82.75,0
8898366,38.2612233,140.8485612,0.09,-0.47,10.05,82.75,0
8898491,38.2612233,140.8485612,0.13,-0.47,10.07,82.58,0
8898628,38.2612233,140.8485612,0.13,-0.49,10.03,82.67,0
8898779,38.2612233,140.8485612,0.15,-0.47,10.03,82.75,0
8898930,38.2612233,140.8485612,0.13,-0.49,10.09,82.75,0
8899056,38.2612233,140.8485612,0.13,-0.45,10.03,82.75,0
8899194,38.2612233,140.8485612,0.13,-0.47,10.07,82.75,0
8899381,38.2612233,140.8485612,0.13,-0.47,10.07,82.42,0
8899506,38.2612233,140.8485612,0.13,-0.45,10.05,82.75,0
8899647,38.2612233,140.8485612,0.13,-0.47,10.09,82.75,0
8899798,38.2612233,140.8485612,0.13,-0.47,10.07,82.33,0
8899949,38.2612233,140.8485612,0.11,-0.47,10.05,82.84,0
8900076,38.2612233,140.8485612,0.11,-0.47,10.09,82.33,0
8900213,38.2612233,140.8485612,0.11,-0.49,10.07,83.17,0
8900399,38.2612233,140.8485612,0.13,-0.45,10.07,82.92,0
8900525,38.2612233,140.8485612,0.11,-0.45,10.09,82.84,0
8900666,38.2612233,140.8485612,0.11,-0.45,10.05,83.09,0
8900817,38.2612233,140.8485612,0.11,-0.47,10.07,82.67,0
8900968,38.2612233,140.8485612,0.13,-0.45,10.07,82.92,0
8901093,38.2612233,140.8485612,0.13,-0.47,10.07,82.92,0
8901231,38.2612233,140.8485612,0.11,-0.47,10.07,82.16,0
8901419,38.2612233,140.8485612,0.11,-0.49,10.09,82.67,0
8901544,38.2612233,140.8485612,0.11,-0.45,10.05,82.67,0
8901684,38.2612233,140.8485612,0.15,-0.47,10.03,83.09,0
8901835,38.2612233,140.8485612,0.13,-0.47,10.05,82.92,0
8901960,38.2612233,140.8485612,0.09,-0.47,10.03,82.67,0
8902098,38.2612233,140.8485612,0.11,-0.49,10.05,82.67,0
8902249,38.2612233,140.8485612,0.13,-0.45,10.03,83,0
8902436,38.2612233,140.8485612,0.11,-0.51,10.11,82.75,0
8902561,38.2612233,140.8485612,0.15,-0.45,10.03,83,0
8902702,38.2612233,140.8485612,0.11,-0.47,10.05,82.67,0
8902853,38.2612233,140.8485612,0.11,-0.47,10.02,82.75,0
8902978,38.2612233,140.8485612,0.11,-0.47,10.09,82.75,0
8903116,38.2612233,140.8485612,0.11,-0.49,10.05,82.67,0
8903267,38.2612233,140.8485612,0.15,-0.45,10.05,82.75,0
8903454,38.2612233,140.8485612,0.13,-0.45,10.07,82.92,0
8903579,38.2612233,140.8485612,0.13,-0.47,10.07,83.09,0
8903720,38.2612233,140.8485612,0.13,-0.47,10.09,83.09,0
8903871,38.2612233,140.8485612,0.13,-0.47,10.09,82.75,0
8903998,38.2612233,140.8485612,0.13,-0.47,10.05,82.92,0
8904134,38.2612233,140.8485612,0.15,-0.49,10.07,82.84,0
8904285,38.2612233,140.8485612,0.11,-0.47,10.07,82.84,0
8904471,38.2612233,140.8485612,0.11,-0.47,10.07,83.09,0
8904596,38.2612233,140.8485612,0.13,-0.49,10.05,82.58,0
8904738,38.2612233,140.8485612,0.13,-0.45,10.05,83.09,0
8904889,38.2612233,140.8485612,0.11,-0.47,10.09,82.33,0
8905014,38.2612233,140.8485612,0.11,-0.47,10.09,82.92,0
8905153,38.2612233,140.8485612,0.15,-0.47,10.05,82.58,0
8905304,38.2612233,140.8485612,0.15,-0.45,10.05,82.58,0
8905490,38.2612233,140.8485612,0.13,-0.47,10.07,82.75,0
8905616,38.2612233,140.8485612,0.13,-0.49,10.07,82.33,0
8905757,38.2612233,140.8485612,0.15,-0.49,10.05,83.59,0
8905908,38.2612233,140.8485612,0.09,-0.45,10.09,82.33,0
8906033,38.2612233,140.8485612,0.13,-0.45,10.09,82.67,0
8906171,38.2612233,140.8485612,0.13,-0.49,10.07,82.33,0
8906322,38.2612233,140.8485612,0.13,-0.47,10.07,82.75,0
8906507,38.2612233,140.8485612,0.13,-0.47,10.07,82.58,0
8906634,38.2612233,140.8485612,0.11,-0.47,10.07,82.58,0
8906775,38.2612233,140.8485612,0.13,-0.47,10.09,82.58,0
8906926,38.2612233,140.8485612,0.13,-0.47,10.05,82.58,0
8907051,38.2612233,140.8485612,0.11,-0.45,10.09,82.92,0
8907189,38.2612233,140.8485612,0.13,-0.47,10.09,83,0
8907340,38.2612233,140.8485612,0.13,-0.47,10.09,82.84,0
8907525,38.2612233,140.8485612,0.11,-0.49,10.07,82.92,0
8907650,38.2612233,140.8485612,0.13,-0.45,10.05,82.84,0
8907793,38.2612233,140.8485612,0.11,-0.47,10.09,83,0
8907944,38.2612233,140.8485612,0.13,-0.45,10.07,83.17,0
8908069,38.2612233,140.8485612,0.11,-0.49,10.07,82.84,0
8908207,38.2612233,140.8485612,0.15,-0.49,10.03,82.84,0
8908358,38.2612233,140.8485612,0.11,-0.45,10.07,83,0
8908544,38.2612233,140.8485612,0.13,-0.47,10.09,83,0
8908669,38.2612233,140.8485612,0.13,-0.47,10.07,82.84,0
8908811,38.2612233,140.8485612,0.13,-0.45,10.11,82.67,0
8908962,38.2612233,140.8485612,0.13,-0.47,10.07,83.17,0
8909087,38.2612233,140.8485612,0.11,-0.44,10.11,82.75,0
8909225,38.2612233,140.8485612,0.15,-0.45,10.07,82.58,0
8909376,38.2612233,140.8485612,0.11,-0.45,10.07,82.84,0
8909562,38.2612233,140.8485612,0.11,-0.47,10.07,82.58,0
8909687,38.2612233,140.8485612,0.15,-0.45,10.07,82.58,0
8909829,38.2612233,140.8485612,0.13,-0.49,10.05,82.84,0
8909980,38.2612233,140.8485612,0.11,-0.47,10.09,82.58,0
8910106,38.2612233,140.8485612,0.13,-0.47,10.07,83.09,0
8910242,38.2612233,140.8485612,0.11,-0.49,10.07,82.92,0
8910393,38.2612233,140.8485612,0.13,-0.49,10.11,83,0
